intern_id,name,age,gpa,skills,interest,location,preferred_duration_months,prior_experience_years,skills_processed,gpa_scaled,age_scaled,experience_scaled,duration_scaled
733,Reyansh Sharma,25,6.67,"ML, Python, Cybersecurity",web dev,Coimbatore,6,1,ml  python  cybersecurity,-0.6177810870170171,1.587738836088718,-0.4682570815302714,1.4336836347579056
734,Ananya Joshi,23,6.05,"Python, Cybersecurity, Java, ML",cybersecurity,Coimbatore,4,3,python  cybersecurity  java  ml,-1.0463541008810358,0.6899504074267342,1.2987507733009414,0.2940305069694274
735,Vivaan Kumar,20,7.2,"Cybersecurity, Python, Java, ML",cybersecurity,Mumbai,4,1,cybersecurity  python  java  ml,-0.25142028484293666,-0.6567322355662416,-0.4682570815302714,0.2940305069694274
736,Diya Singh,24,8.68,"Cybersecurity, Python",ai,Madurai,1,1,cybersecurity  python,0.7716249740582684,1.1388446217577262,-0.4682570815302714,-1.41544918471329
737,Kavya Das,24,6.1,"Java, Data Analysis, Python",web dev,Chennai,3,3,java  data analysis  python,-1.0117917610532923,1.1388446217577262,1.2987507733009414,-0.27579605692481174
738,Krishna Das,20,8.83,"Data Analysis, Python, Java, ML",ai,Bangalore,1,3,data analysis  python  java  ml,0.8753119935414989,-0.6567322355662416,1.2987507733009414,-1.41544918471329
739,Krishna Sharma,23,8.21,Web Dev,cybersecurity,Mumbai,1,1,web dev,0.446738979677481,0.6899504074267342,-0.4682570815302714,-1.41544918471329
740,Reyansh Singh,21,7.48,Java,web dev,Bangalore,3,2,java,-0.057871181807573294,-0.2078380212352497,0.415246845885335,-0.27579605692481174
742,Reyansh Chopra,24,7.86,Java,cybersecurity,Coimbatore,5,0,java,0.20480260088327665,1.1388446217577262,-1.3517610089458778,0.8638570708636665
743,Aadhya Iyer,21,6.81,"ML, Java, Python",cybersecurity,Madurai,2,2,ml  java  python,-0.5210065354993357,-0.2078380212352497,0.415246845885335,-0.8456226208190508
744,Reyansh Patel,22,8.5,ML,cybersecurity,Delhi,6,1,ml,0.6472005506783922,0.24105619309574222,-0.4682570815302714,1.4336836347579056
745,Diya Iyer,23,6.37,"Java, Web Dev, Cybersecurity, Data Analysis",data science,Madurai,1,2,java  web dev  cybersecurity  data analysis,-0.8251551259834775,0.6899504074267342,0.415246845885335,-1.41544918471329
746,Riya Patel,22,8.91,"Python, Web Dev",web dev,Bangalore,3,1,python  web dev,0.9306117372658884,0.24105619309574222,-0.4682570815302714,-0.27579605692481174
747,Diya Joshi,20,7.15,"Web Dev, Data Analysis, ML",ai,Hyderabad,3,0,web dev  data analysis  ml,-0.2859826246706799,-0.6567322355662416,-1.3517610089458778,-0.27579605692481174
748,Ira Mehta,22,7.31,"Python, Web Dev",data science,Hyderabad,4,0,python  web dev,-0.1753831372219015,0.24105619309574222,-1.3517610089458778,0.2940305069694274
749,Krishna Singh,22,7.29,Cybersecurity,cybersecurity,Coimbatore,5,3,cybersecurity,-0.1892080731529986,0.24105619309574222,1.2987507733009414,0.8638570708636665
751,Aadhya Verma,24,7.48,Web Dev,ai,Chennai,1,3,web dev,-0.057871181807573294,1.1388446217577262,1.2987507733009414,-1.41544918471329
752,Reyansh Reddy,18,5.04,Java,ai,Bangalore,1,1,java,-1.7445133654014526,-1.5545206642282254,-0.4682570815302714,-1.41544918471329
753,Ishaan Verma,23,8.05,Web Dev,cybersecurity,Mumbai,4,0,web dev,0.33613949222870193,0.6899504074267342,-1.3517610089458778,0.2940305069694274
755,Ishaan Das,22,5.34,"Python, ML, Cybersecurity, Java",cybersecurity,Hyderabad,4,1,python  ml  cybersecurity  java,-1.5371393264349922,0.24105619309574222,-0.4682570815302714,0.2940305069694274
756,Saanvi Bhat,23,5.18,Web Dev,data science,Delhi,3,2,web dev,-1.6477388138837714,0.6899504074267342,0.415246845885335,-0.27579605692481174
757,Vivaan Chopra,21,8.94,Data Analysis,ai,Coimbatore,2,3,data analysis,0.9513491411625341,-0.2078380212352497,1.2987507733009414,-0.8456226208190508
758,Ira Verma,25,8.8,Cybersecurity,web dev,Delhi,2,0,cybersecurity,0.8545745896448533,1.587738836088718,-1.3517610089458778,-0.8456226208190508
759,Meera Kumar,22,6.34,"Web Dev, Java",web dev,Delhi,1,0,web dev  java,-0.8458925298801238,0.24105619309574222,-1.3517610089458778,-1.41544918471329
760,Aarohi Chopra,21,5.17,Cybersecurity,data science,Mumbai,4,1,cybersecurity,-1.6546512818493198,-0.2078380212352497,-0.4682570815302714,0.2940305069694274
761,Riya Chopra,19,7.81,"Python, Java, Web Dev, Data Analysis",cybersecurity,Delhi,5,3,python  java  web dev  data analysis,0.17024026105553275,-1.1056264498972335,1.2987507733009414,0.8638570708636665
762,Aadhya Das,19,7.06,"Web Dev, Cybersecurity",cybersecurity,Madurai,6,2,web dev  cybersecurity,-0.3481948363606186,-1.1056264498972335,0.415246845885335,1.4336836347579056
763,Aadhya Iyer,24,5.11,"Data Analysis, ML, Web Dev",data science,Delhi,3,3,data analysis  ml  web dev,-1.6961260896426116,1.1388446217577262,1.2987507733009414,-0.27579605692481174
764,Krishna Nair,25,7.8,"ML, Web Dev",data science,Madurai,5,1,ml  web dev,0.1633277930899842,1.587738836088718,-0.4682570815302714,0.8638570708636665
765,Riya Gupta,19,7.09,"Python, Cybersecurity, Data Analysis, ML",ai,Delhi,6,0,python  cybersecurity  data analysis  ml,-0.3274574324639724,-1.1056264498972335,-1.3517610089458778,1.4336836347579056
766,Reyansh Patel,22,9.91,Data Analysis,web dev,Coimbatore,2,0,data analysis,1.621858533820757,0.24105619309574222,-1.3517610089458778,-0.8456226208190508
768,Riya Singh,18,7.32,"Java, Data Analysis",data science,Delhi,1,0,java  data analysis,-0.16847066925635235,-1.5545206642282254,-1.3517610089458778,-1.41544918471329
770,Aditya Chopra,18,5.76,"ML, Java, Cybersecurity",ai,Delhi,4,2,ml  java  cybersecurity,-1.2468156718819476,-1.5545206642282254,0.415246845885335,0.2940305069694274
772,Arjun Joshi,18,7.62,"Cybersecurity, Web Dev",ai,Mumbai,5,0,cybersecurity  web dev,0.03890336971010807,-1.5545206642282254,-1.3517610089458778,0.8638570708636665
773,Meera Sharma,19,7.02,"Web Dev, Python, Data Analysis",web dev,Madurai,3,0,web dev  python  data analysis,-0.3758447082228134,-1.1056264498972335,-1.3517610089458778,-0.27579605692481174
774,Ira Chopra,24,8.54,"Java, Python",cybersecurity,Bangalore,1,1,java  python,0.6748504225405865,1.1388446217577262,-0.4682570815302714,-1.41544918471329
775,Ira Verma,23,6.13,"ML, Data Analysis",cybersecurity,Coimbatore,2,0,ml  data analysis,-0.9910543571566461,0.6899504074267342,-1.3517610089458778,-0.8456226208190508
776,Reyansh Singh,19,5.83,ML,ai,Delhi,2,1,ml,-1.1984283961231066,-1.1056264498972335,-0.4682570815302714,-0.8456226208190508
777,Meera Patel,25,6.08,ML,cybersecurity,Hyderabad,2,1,ml,-1.0256166969843894,1.587738836088718,-0.4682570815302714,-0.8456226208190508
778,Reyansh Bhat,25,7.06,"ML, Web Dev",web dev,Bangalore,5,2,ml  web dev,-0.3481948363606186,1.587738836088718,0.415246845885335,0.8638570708636665
779,Meera Das,23,6.45,"Web Dev, Cybersecurity",web dev,Coimbatore,6,3,web dev  cybersecurity,-0.769855382259088,0.6899504074267342,1.2987507733009414,1.4336836347579056
782,Diya Reddy,19,6.65,"Web Dev, ML, Java",cybersecurity,Chennai,6,3,web dev  ml  java,-0.6316060229481142,-1.1056264498972335,1.2987507733009414,1.4336836347579056
783,Krishna Kumar,23,5.09,"Java, Python, Web Dev",ai,Coimbatore,5,2,java  python  web dev,-1.7099510255737094,0.6899504074267342,0.415246845885335,0.8638570708636665
784,Reyansh Joshi,23,5.81,"Python, Data Analysis, Cybersecurity",data science,Bangalore,6,2,python  data analysis  cybersecurity,-1.2122533320542042,0.6899504074267342,0.415246845885335,1.4336836347579056
785,Kavya Sharma,22,7.26,"Java, Web Dev, Cybersecurity",web dev,Delhi,2,3,java  web dev  cybersecurity,-0.2099454770496448,0.24105619309574222,1.2987507733009414,-0.8456226208190508
786,Ira Bhat,19,7.79,"Web Dev, ML, Java",ai,Bangalore,2,0,web dev  ml  java,0.15641532512443568,-1.1056264498972335,-1.3517610089458778,-0.8456226208190508
787,Ira Sharma,25,7.32,"Java, Python, Data Analysis",web dev,Hyderabad,4,0,java  python  data analysis,-0.16847066925635235,1.587738836088718,-1.3517610089458778,0.2940305069694274
789,Saanvi Joshi,21,7.26,Python,data science,Hyderabad,3,1,python,-0.2099454770496448,-0.2078380212352497,-0.4682570815302714,-0.27579605692481174
791,Ishaan Iyer,25,5.93,"Web Dev, Python, Cybersecurity, ML",data science,Madurai,4,3,web dev  python  cybersecurity  ml,-1.1293037164676198,1.587738836088718,1.2987507733009414,0.2940305069694274
792,Kavya Mehta,18,7.89,"Python, Data Analysis",data science,Madurai,5,3,python  data analysis,0.22554000477992228,-1.5545206642282254,1.2987507733009414,0.8638570708636665
794,Ananya Kumar,19,5.79,"Data Analysis, ML",web dev,Chennai,4,1,data analysis  ml,-1.2260782679853013,-1.1056264498972335,-0.4682570815302714,0.2940305069694274
795,Meera Iyer,21,5.83,"ML, Java",web dev,Bangalore,3,0,ml  java,-1.1984283961231066,-0.2078380212352497,-1.3517610089458778,-0.27579605692481174
797,Reyansh Nair,23,5.7,"Java, Data Analysis",web dev,Bangalore,1,2,java  data analysis,-1.2882904796752395,0.6899504074267342,0.415246845885335,-1.41544918471329
798,Reyansh Das,25,6.82,"Data Analysis, Python",ai,Coimbatore,4,3,data analysis  python,-0.5140940675337866,1.587738836088718,1.2987507733009414,0.2940305069694274
799,Aadhya Joshi,20,6.57,"Cybersecurity, Python",data science,Bangalore,6,1,cybersecurity  python,-0.6869057666725037,-0.6567322355662416,-0.4682570815302714,1.4336836347579056
800,Aarohi Patel,23,5.42,"Cybersecurity, Data Analysis, Java, Python",ai,Coimbatore,1,3,cybersecurity  data analysis  java  python,-1.4818395827106028,0.6899504074267342,1.2987507733009414,-1.41544918471329
801,Sai Sharma,20,7.53,"Web Dev, Cybersecurity, Java",web dev,Coimbatore,1,2,web dev  cybersecurity  java,-0.02330884197982999,-0.6567322355662416,0.415246845885335,-1.41544918471329
803,Ira Joshi,22,6.62,"Cybersecurity, Data Analysis, Java, ML",cybersecurity,Bangalore,4,1,cybersecurity  data analysis  java  ml,-0.6523434268447604,0.24105619309574222,-0.4682570815302714,0.2940305069694274
804,Reyansh Reddy,19,7.14,"Java, Python",cybersecurity,Hyderabad,3,0,java  python,-0.2928950926362291,-1.1056264498972335,-1.3517610089458778,-0.27579605692481174
805,Aarav Patel,18,5.47,"Java, Cybersecurity, Web Dev, Python",web dev,Bangalore,4,0,java  cybersecurity  web dev  python,-1.4472772428828595,-1.5545206642282254,-1.3517610089458778,0.2940305069694274
807,Vivaan Nair,22,9.87,"Cybersecurity, Data Analysis, ML, Web Dev",ai,Delhi,4,0,cybersecurity  data analysis  ml  web dev,1.5942086619585616,0.24105619309574222,-1.3517610089458778,0.2940305069694274
808,Arjun Gupta,18,9.1,"Python, Java, ML, Data Analysis",ai,Delhi,2,1,python  java  ml  data analysis,1.0619486286113131,-1.5545206642282254,-0.4682570815302714,-0.8456226208190508
809,Meera Iyer,20,8.8,Java,data science,Bangalore,1,2,java,0.8545745896448533,-0.6567322355662416,0.415246845885335,-1.41544918471329
810,Meera Patel,19,9.11,"ML, Java, Cybersecurity",data science,Delhi,4,0,ml  java  cybersecurity,1.0688610965768617,-1.1056264498972335,-1.3517610089458778,0.2940305069694274
811,Vivaan Chopra,22,6.27,"ML, Cybersecurity",ai,Mumbai,6,2,ml  cybersecurity,-0.8942798056389648,0.24105619309574222,0.415246845885335,1.4336836347579056
812,Ira Verma,21,6.68,"Web Dev, Cybersecurity",web dev,Bangalore,2,3,web dev  cybersecurity,-0.6108686190514686,-0.2078380212352497,1.2987507733009414,-0.8456226208190508
813,Aarohi Singh,22,5.56,"Python, Java, ML, Data Analysis",web dev,Bangalore,2,1,python  java  ml  data analysis,-1.3850650311929213,0.24105619309574222,-0.4682570815302714,-0.8456226208190508
814,Aditya Patel,18,6.2,"Cybersecurity, Java, Python",ai,Chennai,4,1,cybersecurity  java  python,-0.9426670813978051,-1.5545206642282254,-0.4682570815302714,0.2940305069694274
815,Riya Das,18,8.7,"Python, Web Dev, ML",web dev,Bangalore,2,1,python  web dev  ml,0.7854499099893655,-1.5545206642282254,-0.4682570815302714,-0.8456226208190508
816,Meera Sharma,20,8.26,"Data Analysis, Web Dev",web dev,Coimbatore,6,0,data analysis  web dev,0.4813013195052237,-0.6567322355662416,-1.3517610089458778,1.4336836347579056
817,Reyansh Reddy,22,9.03,ML,data science,Madurai,6,2,ml,1.013561352852472,0.24105619309574222,0.415246845885335,1.4336836347579056
818,Riya Patel,20,8.17,"Python, Java",web dev,Chennai,4,0,python  java,0.41908910781528563,-0.6567322355662416,-1.3517610089458778,0.2940305069694274
819,Ananya Sharma,25,5.53,"ML, Cybersecurity, Python, Data Analysis",cybersecurity,Coimbatore,3,3,ml  cybersecurity  python  data analysis,-1.405802435089567,1.587738836088718,1.2987507733009414,-0.27579605692481174
820,Ishaan Nair,25,5.35,"ML, Cybersecurity, Web Dev, Python",ai,Coimbatore,6,0,ml  cybersecurity  web dev  python,-1.5302268584694436,1.587738836088718,-1.3517610089458778,1.4336836347579056
821,Ananya Nair,21,6.14,"Python, Java",web dev,Chennai,3,3,python  java,-0.9841418891910976,-0.2078380212352497,1.2987507733009414,-0.27579605692481174
822,Saanvi Sharma,19,7.56,"Python, Web Dev",data science,Madurai,6,2,python  web dev,-0.00257143808318438,-1.1056264498972335,0.415246845885335,1.4336836347579056
823,Aditya Sharma,24,5.34,ML,web dev,Coimbatore,1,0,ml,-1.5371393264349922,1.1388446217577262,-1.3517610089458778,-1.41544918471329
824,Diya Nair,22,8.27,"ML, Web Dev",data science,Chennai,6,3,ml  web dev,0.4882137874707722,0.24105619309574222,1.2987507733009414,1.4336836347579056
825,Aditya Bhat,21,6.16,"Data Analysis, Cybersecurity, ML",ai,Hyderabad,1,2,data analysis  cybersecurity  ml,-0.9703169532599999,-0.2078380212352497,0.415246845885335,-1.41544918471329
826,Aarohi Joshi,21,8.32,Data Analysis,cybersecurity,Coimbatore,2,2,data analysis,0.5227761272985162,-0.2078380212352497,0.415246845885335,-0.8456226208190508
828,Ishaan Nair,20,5.55,Python,ai,Bangalore,6,1,python,-1.39197749915847,-0.6567322355662416,-0.4682570815302714,1.4336836347579056
831,Aarav Verma,21,5.09,ML,ai,Mumbai,6,1,ml,-1.7099510255737094,-0.2078380212352497,-0.4682570815302714,1.4336836347579056
832,Ishaan Bhat,23,6.4,"ML, Python, Data Analysis, Java",web dev,Chennai,1,2,ml  python  data analysis  java,-0.8044177220868313,0.6899504074267342,0.415246845885335,-1.41544918471329
833,Ishaan Chopra,23,9.55,"Data Analysis, Python, Cybersecurity",data science,Delhi,2,2,data analysis  python  cybersecurity,1.3730096870610047,0.6899504074267342,0.415246845885335,-0.8456226208190508
834,Aadhya Bhat,18,9.2,Python,data science,Madurai,5,2,python,1.1310733082667996,-1.5545206642282254,0.415246845885335,0.8638570708636665
835,Meera Chopra,23,8.63,Java,web dev,Madurai,3,3,java,0.7370626342305258,0.6899504074267342,1.2987507733009414,-0.27579605692481174
836,Aadhya Das,24,7.66,"ML, Python, Java, Cybersecurity",web dev,Mumbai,3,2,ml  python  java  cybersecurity,0.06655324157230284,1.1388446217577262,0.415246845885335,-0.27579605692481174
837,Riya Joshi,21,5.56,"ML, Cybersecurity, Python",data science,Delhi,6,0,ml  cybersecurity  python,-1.3850650311929213,-0.2078380212352497,-1.3517610089458778,1.4336836347579056
838,Aadhya Iyer,22,5.34,Java,data science,Hyderabad,1,1,java,-1.5371393264349922,0.24105619309574222,-0.4682570815302714,-1.41544918471329
839,Saanvi Verma,18,5.06,"Data Analysis, Python",data science,Bangalore,4,0,data analysis  python,-1.7306884294703555,-1.5545206642282254,-1.3517610089458778,0.2940305069694274
840,Sai Nair,23,7.99,"Java, Web Dev, Python, Cybersecurity",data science,Mumbai,3,0,java  web dev  python  cybersecurity,0.2946646844354095,0.6899504074267342,-1.3517610089458778,-0.27579605692481174
841,Vivaan Patel,20,8.65,"Python, ML, Java, Web Dev",cybersecurity,Hyderabad,1,3,python  ml  java  web dev,0.7508875701616228,-0.6567322355662416,1.2987507733009414,-1.41544918471329
842,Diya Kumar,20,9.51,"Java, Python, Data Analysis",ai,Hyderabad,2,0,java  python  data analysis,1.3453598151988093,-0.6567322355662416,-1.3517610089458778,-0.8456226208190508
843,Ishaan Verma,22,7.97,"Web Dev, Python, ML, Data Analysis",web dev,Coimbatore,1,3,web dev  python  ml  data analysis,0.2808397485043118,0.24105619309574222,1.2987507733009414,-1.41544918471329
844,Aadhya Gupta,24,8.13,"Data Analysis, Java, Python",web dev,Coimbatore,5,1,data analysis  java  python,0.3914392359530915,1.1388446217577262,-0.4682570815302714,0.8638570708636665
845,Vivaan Gupta,18,6.43,"Cybersecurity, Web Dev, Python, ML",data science,Chennai,4,2,cybersecurity  web dev  python  ml,-0.7836803181901857,-1.5545206642282254,0.415246845885335,0.2940305069694274
847,Ishaan Singh,24,8.29,"Java, Data Analysis",data science,Delhi,4,0,java  data analysis,0.5020387234018693,1.1388446217577262,-1.3517610089458778,0.2940305069694274
848,Aadhya Bhat,20,7.44,"Cybersecurity, Python, Data Analysis, Web Dev",web dev,Madurai,5,0,cybersecurity  python  data analysis  web dev,-0.08552105366976806,-0.6567322355662416,-1.3517610089458778,0.8638570708636665
849,Arjun Sharma,18,9.55,Java,data science,Delhi,4,2,java,1.3730096870610047,-1.5545206642282254,0.415246845885335,0.2940305069694274
850,Aadhya Patel,18,5.32,"Cybersecurity, Data Analysis",web dev,Coimbatore,1,3,cybersecurity  data analysis,-1.5509642623660893,-1.5545206642282254,1.2987507733009414,-1.41544918471329
851,Aditya Patel,22,8.47,"Web Dev, ML, Python",web dev,Chennai,4,1,web dev  ml  python,0.6264631467817466,0.24105619309574222,-0.4682570815302714,0.2940305069694274
852,Kavya Das,21,7.32,Python,cybersecurity,Chennai,1,2,python,-0.16847066925635235,-0.2078380212352497,0.415246845885335,-1.41544918471329
854,Aadhya Joshi,22,8.16,"Cybersecurity, Web Dev",ai,Hyderabad,4,0,cybersecurity  web dev,0.41217663984973707,0.24105619309574222,-1.3517610089458778,0.2940305069694274
855,Riya Nair,22,8.2,"Python, ML",ai,Bangalore,4,3,python  ml,0.4398265117119312,0.24105619309574222,1.2987507733009414,0.2940305069694274
856,Diya Das,21,6.92,"ML, Java, Web Dev, Python",data science,Madurai,5,2,ml  java  web dev  python,-0.4449693878783,-0.2078380212352497,0.415246845885335,0.8638570708636665
857,Meera Reddy,23,6.31,"Data Analysis, ML, Web Dev",ai,Chennai,2,2,data analysis  ml  web dev,-0.86662993377677,0.6899504074267342,0.415246845885335,-0.8456226208190508
859,Saanvi Nair,23,6.27,"Web Dev, Python",cybersecurity,Hyderabad,1,0,web dev  python,-0.8942798056389648,0.6899504074267342,-1.3517610089458778,-1.41544918471329
860,Arjun Singh,21,8.02,Data Analysis,cybersecurity,Bangalore,3,3,data analysis,0.3154020883320551,-0.2078380212352497,1.2987507733009414,-0.27579605692481174
861,Aarohi Kumar,20,6.38,"Web Dev, Java",cybersecurity,Bangalore,1,0,web dev  java,-0.818242658017929,-0.6567322355662416,-1.3517610089458778,-1.41544918471329
862,Aditya Singh,22,7.36,"Cybersecurity, Web Dev",cybersecurity,Hyderabad,3,3,cybersecurity  web dev,-0.1408207973941576,0.24105619309574222,1.2987507733009414,-0.27579605692481174
864,Kavya Verma,25,7.95,"Data Analysis, Web Dev, Python, Java",web dev,Madurai,5,1,data analysis  web dev  python  java,0.26701481257321474,1.587738836088718,-0.4682570815302714,0.8638570708636665
865,Meera Verma,18,5.04,Cybersecurity,cybersecurity,Madurai,6,3,cybersecurity,-1.7445133654014526,-1.5545206642282254,1.2987507733009414,1.4336836347579056
866,Kavya Das,20,9.22,Python,web dev,Hyderabad,1,1,python,1.144898244197898,-0.6567322355662416,-0.4682570815302714,-1.41544918471329
867,Reyansh Nair,24,9.01,Java,web dev,Bangalore,1,3,java,0.999736416921375,1.1388446217577262,1.2987507733009414,-1.41544918471329
869,Saanvi Verma,18,6.99,Web Dev,cybersecurity,Hyderabad,5,0,web dev,-0.396582112119459,-1.5545206642282254,-1.3517610089458778,0.8638570708636665
871,Saanvi Verma,20,7.54,"Python, Java, ML",cybersecurity,Mumbai,1,2,python  java  ml,-0.016396374014281456,-0.6567322355662416,0.415246845885335,-1.41544918471329
873,Sai Gupta,20,5.66,"Java, Web Dev",cybersecurity,Hyderabad,6,0,java  web dev,-1.3159403515374342,-0.6567322355662416,-1.3517610089458778,1.4336836347579056
874,Saanvi Joshi,18,6.95,"Java, Data Analysis, Cybersecurity, Python",ai,Chennai,3,3,java  data analysis  cybersecurity  python,-0.4242319839816538,-1.5545206642282254,1.2987507733009414,-0.27579605692481174
875,Aarav Reddy,25,9.54,"Cybersecurity, ML, Java, Python",web dev,Mumbai,5,0,cybersecurity  ml  java  python,1.366097219095455,1.587738836088718,-1.3517610089458778,0.8638570708636665
876,Aarohi Joshi,21,8.37,"Cybersecurity, Web Dev, ML, Data Analysis",web dev,Bangalore,1,0,cybersecurity  web dev  ml  data analysis,0.5573384671262588,-0.2078380212352497,-1.3517610089458778,-1.41544918471329
877,Ira Mehta,19,9.78,"ML, Data Analysis, Java, Python",cybersecurity,Delhi,2,0,ml  data analysis  java  python,1.5319964502686234,-1.1056264498972335,-1.3517610089458778,-0.8456226208190508
879,Vivaan Nair,23,6.29,"Cybersecurity, Data Analysis, Python, Web Dev",cybersecurity,Mumbai,1,2,cybersecurity  data analysis  python  web dev,-0.880454869707867,0.6899504074267342,0.415246845885335,-1.41544918471329
880,Aditya Reddy,21,8.43,"ML, Web Dev, Python",ai,Coimbatore,2,3,ml  web dev  python,0.5988132749195513,-0.2078380212352497,1.2987507733009414,-0.8456226208190508
881,Kavya Das,23,9.0,Cybersecurity,data science,Delhi,4,1,cybersecurity,0.9928239489558265,0.6899504074267342,-0.4682570815302714,0.2940305069694274
882,Vivaan Singh,22,5.61,ML,cybersecurity,Delhi,4,3,ml,-1.3505026913651774,0.24105619309574222,1.2987507733009414,0.2940305069694274
884,Vivaan Chopra,20,6.77,"Cybersecurity, Web Dev, Data Analysis",ai,Mumbai,2,2,cybersecurity  web dev  data analysis,-0.5486564073615305,-0.6567322355662416,0.415246845885335,-0.8456226208190508
885,Kavya Nair,22,8.39,"Web Dev, Python",data science,Hyderabad,2,2,web dev  python,0.5711634030573571,0.24105619309574222,0.415246845885335,-0.8456226208190508
886,Aarav Patel,20,7.99,"Python, Java, Cybersecurity, Web Dev",data science,Coimbatore,6,1,python  java  cybersecurity  web dev,0.2946646844354095,-0.6567322355662416,-0.4682570815302714,1.4336836347579056
887,Ananya Patel,20,9.57,"Python, Cybersecurity, Java",web dev,Mumbai,1,2,python  cybersecurity  java,1.3868346229921018,-0.6567322355662416,0.415246845885335,-1.41544918471329
888,Riya Singh,21,5.86,"Data Analysis, Java",cybersecurity,Coimbatore,6,2,data analysis  java,-1.1776909922264602,-0.2078380212352497,0.415246845885335,1.4336836347579056
891,Sai Kumar,18,7.11,"Python, Data Analysis, Cybersecurity",ai,Coimbatore,3,2,python  data analysis  cybersecurity,-0.3136324965328747,-1.5545206642282254,0.415246845885335,-0.27579605692481174
892,Riya Mehta,18,5.42,"Data Analysis, ML, Java, Web Dev",cybersecurity,Bangalore,2,0,data analysis  ml  java  web dev,-1.4818395827106028,-1.5545206642282254,-1.3517610089458778,-0.8456226208190508
893,Ananya Reddy,22,9.04,"Python, Data Analysis, ML, Java",data science,Delhi,1,2,python  data analysis  ml  java,1.0204738208180206,0.24105619309574222,0.415246845885335,-1.41544918471329
894,Vivaan Verma,25,8.26,"ML, Web Dev, Data Analysis",data science,Madurai,4,0,ml  web dev  data analysis,0.4813013195052237,1.587738836088718,-1.3517610089458778,0.2940305069694274
895,Ananya Bhat,23,9.26,Data Analysis,cybersecurity,Bangalore,4,2,data analysis,1.1725481160600921,0.6899504074267342,0.415246845885335,0.2940305069694274
896,Krishna Chopra,22,6.38,"Web Dev, Data Analysis",web dev,Madurai,5,1,web dev  data analysis,-0.818242658017929,0.24105619309574222,-0.4682570815302714,0.8638570708636665
897,Aarav Das,19,7.95,Python,ai,Bangalore,4,1,python,0.26701481257321474,-1.1056264498972335,-0.4682570815302714,0.2940305069694274
898,Arjun Iyer,25,9.11,Cybersecurity,cybersecurity,Madurai,4,3,cybersecurity,1.0688610965768617,1.587738836088718,1.2987507733009414,0.2940305069694274
899,Krishna Chopra,24,8.8,"Data Analysis, Java, Python",ai,Delhi,3,3,data analysis  java  python,0.8545745896448533,1.1388446217577262,1.2987507733009414,-0.27579605692481174
900,Aditya Sharma,25,6.86,"Web Dev, Python",ai,Chennai,1,1,web dev  python,-0.4864441956715918,1.587738836088718,-0.4682570815302714,-1.41544918471329
901,Reyansh Mehta,21,6.96,"Python, Java",data science,Madurai,2,3,python  java,-0.41731951601610523,-0.2078380212352497,1.2987507733009414,-0.8456226208190508
902,Riya Das,21,7.15,Cybersecurity,cybersecurity,Madurai,4,0,cybersecurity,-0.2859826246706799,-0.2078380212352497,-1.3517610089458778,0.2940305069694274
903,Aarohi Chopra,25,8.81,"Data Analysis, Java, Python",data science,Hyderabad,4,2,data analysis  java  python,0.8614870576104019,1.587738836088718,0.415246845885335,0.2940305069694274
904,Vivaan Mehta,22,7.59,"Data Analysis, Python, Cybersecurity, Java",web dev,Bangalore,2,3,data analysis  python  cybersecurity  java,0.018165965813461846,0.24105619309574222,1.2987507733009414,-0.8456226208190508
905,Aditya Gupta,20,6.7,"Web Dev, ML",web dev,Mumbai,3,1,web dev  ml,-0.5970436831203709,-0.6567322355662416,-0.4682570815302714,-0.27579605692481174
906,Kavya Verma,20,6.56,"Web Dev, ML",web dev,Delhi,6,3,web dev  ml,-0.6938182346380529,-0.6567322355662416,1.2987507733009414,1.4336836347579056
907,Arjun Gupta,22,7.66,"Python, Cybersecurity, Web Dev",ai,Delhi,4,3,python  cybersecurity  web dev,0.06655324157230284,0.24105619309574222,1.2987507733009414,0.2940305069694274
908,Ananya Bhat,21,7.8,"Python, ML, Java, Data Analysis",ai,Chennai,4,0,python  ml  java  data analysis,0.1633277930899842,-0.2078380212352497,-1.3517610089458778,0.2940305069694274
910,Aarav Iyer,25,7.53,"ML, Cybersecurity, Web Dev, Data Analysis",ai,Delhi,3,0,ml  cybersecurity  web dev  data analysis,-0.02330884197982999,1.587738836088718,-1.3517610089458778,-0.27579605692481174
911,Krishna Sharma,21,5.5,"Cybersecurity, ML, Python, Data Analysis",data science,Madurai,6,1,cybersecurity  ml  python  data analysis,-1.4265398389862132,-0.2078380212352497,-0.4682570815302714,1.4336836347579056
912,Diya Mehta,20,6.94,Cybersecurity,ai,Madurai,2,2,cybersecurity,-0.4311444519472023,-0.6567322355662416,0.415246845885335,-0.8456226208190508
915,Ishaan Reddy,22,6.85,Java,ai,Mumbai,4,0,java,-0.493356663637141,0.24105619309574222,-1.3517610089458778,0.2940305069694274
916,Krishna Gupta,20,9.44,"Python, Web Dev, Data Analysis, Java",cybersecurity,Chennai,4,1,python  web dev  data analysis  java,1.2969725394399683,-0.6567322355662416,-0.4682570815302714,0.2940305069694274
917,Vivaan Singh,21,7.73,Data Analysis,ai,Bangalore,5,0,data analysis,0.11494051733114383,-0.2078380212352497,-1.3517610089458778,0.8638570708636665
